"","INVENTORY_ID","province","notebook","class","subclass","IFN3_ID","X","Y","Forest_type","Deadwood","species_1","species_2","species_3","N","N_dead","N_alive","N_sp_1","N_sp_2","N_sp_3","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","DBHm","Dg","Do","G","G_dead","G_alive","G_sp_1","G_sp_2","G_sp_3","Hm","Ho","Fcc","slenderness","dominant_slenderness","SDI","S","S_staggered"
"594","IFN3",49,45,"A",NA,"49_45_A_1",694000,4670000,"natural",1,43,NA,NA,2196.33821466816,2069.01426019464,127.323954473516,2196.33821466816,NA,NA,0,1400.56349920868,636.619772367581,159.154943091895,0,0,0,0,0,11.9166666666667,12.3687354221048,19.55,26.39001875,25.42961875,0.9604,26.39001875,NA,NA,7.76086956521739,11.125,90,65.1261781696564,56.9053708439898,709.884363455957,19.1800781030487,35.6981477613099
"595","IFN3",49,450,"A",NA,"49_450_A_6C",724000,4643000,"plantation",0,26,NA,NA,127.323954473516,NA,127.323954473516,127.323954473516,NA,NA,0,127.323954473516,0,0,0,0,0,0,0,7.85,7.85,7.85,0.616225,NA,0.616225,0.616225,NA,NA,4,4,60,50.9554140127389,50.9554140127389,19.8372836736878,221.55673136319,412.363541546725
"598","IFN3",49,453,"A",NA,"49_453_A_1",727000,4643000,"natural",1,43,NA,NA,572.957795130823,NA,572.957795130823,572.957795130823,NA,NA,0,509.295817894065,63.6619772367581,0,0,0,0,0,0,9.73055555555556,9.88964806698847,11.3916666666667,4.40123125,NA,4.40123125,4.40123125,NA,NA,0,NA,55,0,NA,129.328476621174,NA,NA
"601","IFN3",49,456,"A",NA,"49_456_A_1",711000,4642000,"plantation",1,21,26,25,1081.82919984331,1018.16722260655,63.6619772367581,1021.70399911971,28.2942121052258,31.8309886183791,0,0,286.478897565412,190.985931710274,297.089227104871,70.7355302630646,127.323954473516,99.0297423682904,10.1859163578813,24.6690401464627,25.9613827785833,40.3761658031088,57.2669721944444,56.1411721944444,1.1258,54.3679270555556,2.39138888888889,0.50765625,19.8801490780698,24.2694300518135,99,80.5874446676454,60.1083078818366,1149.37338781566,12.5274036992536,23.3161255089181
"602","IFN3",49,459,"A",NA,"49_459_A_1",716000,4642000,"natural",0,21,NA,NA,413.802852038928,NA,413.802852038928,413.802852038928,NA,NA,0,254.647908947033,95.4929658551372,63.6619772367581,0,0,0,0,0,12.9538461538462,13.4346996187542,17.3875,5.8659625,NA,5.8659625,5.8659625,NA,NA,6.46153846153846,6.75,30,49.8812351543943,38.8209920920201,152.723420602113,72.828185103515,135.548525873836
"603","IFN3",49,46,"A",NA,"49_46_A_1",698000,4670000,"natural",0,43,NA,NA,1358.12218105084,NA,1358.12218105084,1358.12218105084,NA,NA,0,891.267681314614,254.647908947033,127.323954473516,42.4413181578388,42.4413181578388,0,0,0,12.607421875,13.6976368000561,26.2272727272727,20.0133604166667,NA,20.0133604166667,20.0133604166667,NA,NA,10.0393229166667,14.3575757575758,50,79.6302607797573,54.7429231658001,517.084346718293,18.8994629066242,35.1758640306488
"604","IFN3",49,460,"A",NA,"49_460_A_1",719000,4642000,"natural",0,26,NA,NA,700.281749604339,NA,700.281749604339,700.281749604339,NA,NA,0,509.295817894065,190.985931710274,0,0,0,0,0,0,10.7272727272727,11.2258528730459,16.9,6.9310875,NA,6.9310875,6.9310875,NA,NA,6.63636363636364,8.375,40,61.864406779661,49.5562130177515,193.722981555556,45.1210066531721,83.9796560780403
"606","IFN3",49,461,"A",NA,"49_461_A_3E",722000,4642000,"natural",0,26,NA,NA,254.647908947033,NA,254.647908947033,254.647908947033,NA,NA,0,254.647908947033,0,0,0,0,0,0,0,9.1,9.12688336728371,9.8,1.666,NA,1.666,1.666,NA,NA,4.5,4.5,NA,49.4505494505495,45.9183673469388,50.5317122033147,139.257126368389,259.186716926036
"608","IFN3",49,463,"A",NA,"49_463_A_4",725000,4642000,"natural",1,43,NA,NA,131.992499470879,103.698287365653,28.2942121052258,131.992499470879,NA,NA,0,0,31.8309886183791,0,28.2942121052258,0,0,56.5884242104517,15.278874536822,31.8115219721329,33.7535628304827,36.9158192090395,11.8107744722222,8.41216891666667,3.39860555555556,11.8107744722222,NA,NA,7.4908896034298,11.5433070866142,55,23.5477246577258,31.2692697438164,213.701972626746,75.4041283824096,140.342896538058
"609","IFN3",49,464,"A",NA,"49_464_A_3C",726000,4642000,"natural",0,43,NA,NA,127.323954473516,NA,127.323954473516,127.323954473516,NA,NA,0,127.323954473516,0,0,0,0,0,0,0,11,11,11,1.21,NA,1.21,1.21,NA,NA,6.5,6.5,15,59.0909090909091,59.0909090909091,34.0919359932319,136.342603915809,253.762179413369
"613","IFN3",49,467,"A",NA,"49_467_A_4",729000,4642000,"plantation",0,26,NA,NA,31.8309886183791,NA,31.8309886183791,31.8309886183791,NA,NA,0,0,0,31.8309886183791,0,0,0,0,0,19,19,19,0.9025,NA,0.9025,0.9025,NA,NA,7.5,7.5,5,39.4736842105263,39.4736842105263,20.4906597996169,236.327180120735,439.854444316507
"615","IFN3",49,469,"A",NA,"49_469_A_4",731000,4642000,"natural",0,26,43,NA,169.765272631355,NA,169.765272631355,42.4413181578388,127.323954473516,NA,0,127.323954473516,0,0,14.1471060526129,28.2942121052258,0,0,0,12.5125,15.0762022737823,12.5125,3.03055833333333,NA,3.03055833333333,2.43765833333333,0.5929,NA,5.91666666666667,5.91666666666667,0,47.2860472860473,47.2860472860473,75.3899977112979,129.717470021386,241.431415824665
"616","IFN3",49,47,"A",NA,"49_47_A_1",701000,4670000,"plantation",0,21,NA,NA,1432.39448782706,NA,1432.39448782706,1432.39448782706,NA,NA,0,1177.74657888003,254.647908947033,0,0,0,0,0,0,10.5644444444444,10.7150309793714,14.0375,12.9163375,NA,12.9163375,12.9163375,NA,NA,5.00888888888889,6.1,30,47.4127050904501,43.4550311665183,367.712491903228,43.3150524328526,80.6183965325497
"617","IFN3",49,470,"A",NA,"49_470_A_1",710000,4641000,"natural",0,45,NA,NA,668.45076098596,NA,668.45076098596,668.45076098596,NA,NA,0,636.619772367581,31.8309886183791,0,0,0,0,0,0,10.1809523809524,10.2266225863581,11.72,5.49065,NA,5.49065,5.49065,NA,NA,5.61904761904762,6,20,55.1917680074836,51.1945392491468,159.219382412653,64.4635233142103,119.980136062091
"619","IFN3",49,474,"A",NA,"49_474_A_1",718000,4641000,"plantation",1,26,21,25,374.898310394242,360.751204341629,14.1471060526129,201.596261249734,141.471060526129,31.8309886183791,0,0,95.4929658551372,95.4929658551372,42.4413181578388,99.0297423682904,42.4413181578388,0,0,23.7334905660377,24.6536742831647,31.525,17.8964409722222,16.9844159722222,0.912025,13.4042972222222,3.8719875,0.62015625,10.7122641509434,12.7857142857143,60,45.1356454337673,40.5573807635663,366.597774146096,40.3941304004129,75.1819480596562
"620","IFN3",49,475,"A",NA,"49_475_A_1",719000,4641000,"natural",0,26,21,NA,196.078889889215,NA,196.078889889215,181.931783836602,14.1471060526129,NA,0,0,63.6619772367581,0,28.2942121052258,70.7355302630646,28.2942121052258,0,5.09295817894065,25.7376984126984,26.86704145727,32.1483695652174,11.1163039166667,NA,11.1163039166667,10.3738344722222,0.742469444444444,NA,8.79112554112554,10.4239130434783,50,34.1566110541889,32.4243909860869,220.107569154219,68.5099736431748,127.51142873859
"622","IFN3",49,477,"A",NA,"49_477_A_1",723000,4641000,"natural",0,26,NA,NA,254.647908947033,NA,254.647908947033,254.647908947033,NA,NA,0,254.647908947033,0,0,0,0,0,0,0,8.475,8.47680659210767,8.65,1.437125,NA,1.437125,1.437125,NA,NA,4.75,5,5,56.047197640118,57.8034682080925,44.8806564688406,125.33141373155,233.268045233432
"623","IFN3",49,478,"A",NA,"49_478_A_4",724000,4641000,"natural",0,26,NA,NA,286.478897565412,NA,286.478897565412,286.478897565412,NA,NA,0,286.478897565412,0,0,0,0,0,0,0,10.5222222222222,10.554935654312,11.1,2.50665,NA,2.50665,2.50665,NA,NA,4.5,4.5,5,42.766631467793,40.5405405405405,71.7868909848564,131.292877844853,244.363580175837
"625","IFN3",49,48,"A",NA,"49_48_A_1",703000,4670000,"plantation",0,21,NA,NA,2100.84524881302,NA,2100.84524881302,2100.84524881302,NA,NA,0,891.267681314614,954.929658551372,254.647908947033,0,0,0,0,0,13.8310606060606,14.2177639101956,21.075,33.35389375,NA,33.35389375,33.35389375,NA,NA,8.73181818181818,10.575,50,63.1319493892753,50.1779359430605,849.169882836717,20.6311099007111,38.3988222445424
"627","IFN3",49,482,"A",NA,"49_482_A_1",721000,4640000,"natural",0,26,NA,NA,1273.23954473516,NA,1273.23954473516,1273.23954473516,NA,NA,0,1273.23954473516,0,0,0,0,0,0,0,9.065,9.1064125757622,10.85,8.292675,NA,8.292675,8.292675,NA,NA,5.75,6.5,20,63.430777716492,59.9078341013825,251.749639588474,43.1153170492148,80.2466470954539
"631","IFN3",49,486,"A",NA,"49_486_A_1",730000,4640000,"natural",1,26,NA,NA,763.943726841098,286.478897565412,477.464829275686,763.943726841098,NA,NA,0,381.971863420549,95.4929658551372,31.8309886183791,169.765272631355,56.5884242104517,28.2942121052258,0,0,16.6238425925926,18.5986555542578,30.55,20.7545993055556,16.3667618055556,4.3878375,20.7545993055556,NA,NA,5.02083333333333,14.125,50,30.2026039128316,46.2356792144026,475.209971572728,25.6142037011776,47.6734048526937
"633","IFN3",49,488,"A",NA,"49_488_A_1",732000,4640000,"plantation",0,26,21,NA,159.154943091895,NA,159.154943091895,31.8309886183791,127.323954473516,NA,0,127.323954473516,0,31.8309886183791,0,0,0,0,0,9.73,10.6621995854514,9.73,1.42103125,NA,1.42103125,0.85100625,0.570025,NA,4.4,4.4,5,45.2209660842754,45.2209660842754,40.5341009027002,180.151240800273,335.299240124013
"634","IFN3",49,489,"A",NA,"49_489_A_1",707000,4639000,"other",0,45,NA,NA,44.7048551262568,NA,44.7048551262568,44.7048551262568,NA,NA,0,0,0,0,0,0,14.1471060526129,0,30.5577490736439,45.6917721518987,46.5328123648494,45.6917721518987,7.60261811111111,NA,7.60261811111111,7.60261811111111,NA,NA,5.98101265822785,5.98101265822785,20,13.0899117642985,13.0899117642985,121.175454286629,250.062133691554,465.418073381599
"635","IFN3",49,49,"A",NA,"49_49_A_1",704000,4670000,"plantation",0,21,NA,NA,1605.69653697157,NA,1605.69653697157,1605.69653697157,NA,NA,0,763.943726841098,668.45076098596,159.154943091895,14.1471060526129,0,0,0,0,13.6436123348018,13.9390815907905,19.4935483870968,24.5031361111111,NA,24.5031361111111,24.5031361111111,NA,NA,6.27290748898678,7.6741935483871,70,45.9768815989151,39.3678636438855,628.732027661067,32.518875284385,60.5244467043676
"638","IFN3",49,492,"A",NA,"49_492_A_3C",728000,4639000,"plantation",0,45,NA,NA,14.1471060526129,NA,14.1471060526129,14.1471060526129,NA,NA,0,0,0,0,14.1471060526129,0,0,0,0,24.9,24.9,17.9365384615385,0.6889,NA,0.6889,0.6889,NA,NA,5,5.94230769230769,10,20.0803212851406,33.1296236732068,14.0563915872647,447.415535180033,832.734142152611
"639","IFN3",49,492,"A",NA,"49_492_A_3E",728000,4639000,"natural",0,26,NA,NA,77.809083289371,NA,77.809083289371,77.809083289371,NA,NA,0,0,63.6619772367581,0,0,14.1471060526129,0,0,0,16.6704545454546,17.5258283425038,17.9365384615385,1.87705625,NA,1.87705625,1.87705625,NA,NA,6.11363636363636,5.94230769230769,10,36.6734832992502,33.1296236732068,43.9987829257934,190.778625218024,355.079031281423
"640","IFN3",49,493,"A",NA,"49_493_A_1",730000,4639000,"natural",0,45,NA,NA,431.486734604694,NA,431.486734604694,431.486734604694,NA,NA,0,127.323954473516,95.4929658551372,95.4929658551372,56.5884242104517,56.5884242104517,0,0,0,17.7110655737705,18.9851047092101,27.20625,12.2147145833333,NA,12.2147145833333,12.2147145833333,NA,NA,5.85655737704918,7,60,33.0672220293879,25.7293820353779,277.412862986934,68.7730421647139,128.001054427433
"642","IFN3",49,495,"A",NA,"49_495_A_1",706000,4638000,"natural",0,26,NA,NA,325.383439210097,NA,325.383439210097,325.383439210097,NA,NA,0,0,95.4929658551372,159.154943091895,56.5884242104517,14.1471060526129,0,0,0,19.2940217391304,19.8002532098434,24.9137931034483,10.01905625,NA,10.01905625,10.01905625,NA,NA,7.90760869565217,9.41379310344827,30,40.9847609926481,37.7854671280277,223.799069056966,58.8894676306501,109.605649454038
"643","IFN3",49,496,"A",NA,"49_496_A_1",708000,4638000,"plantation",0,26,NA,NA,389.045416446855,NA,389.045416446855,389.045416446855,NA,NA,0,0,0,63.6619772367581,42.4413181578388,212.206590789194,70.7355302630646,0,0,28.8368181818182,29.2111688633583,33.79375,26.0728229166667,NA,26.0728229166667,26.0728229166667,NA,NA,14.1090909090909,15.25,80,48.9273498210936,45.12668762715,499.473705808002,33.245280747594,61.8764396118489
"644","IFN3",49,497,"A",NA,"49_497_A_1",725000,4638000,"natural",0,26,NA,NA,431.486734604694,NA,431.486734604694,431.486734604694,NA,NA,0,0,0,63.6619772367581,141.471060526129,183.912378683968,42.4413181578388,0,0,27.2229508196721,27.4746619484267,32.21875,25.5812666666667,NA,25.5812666666667,25.5812666666667,NA,NA,12.8688524590164,13.3125,95,47.2720703360231,41.3191076624636,502.065256159981,36.1623508096148,67.3057187599646
"645","IFN3",49,498,"A",NA,"49_498_A_3C",731000,4638000,"plantation",0,26,NA,NA,300.626003618025,NA,300.626003618025,300.626003618025,NA,NA,0,0,0,159.154943091895,84.8826363156775,56.5884242104517,0,0,0,23.7429411764706,23.9521686356985,29.525,13.5458451388889,NA,13.5458451388889,13.5458451388889,NA,NA,13.2411764705882,14.625,35,55.7688972573892,49.5342929720576,280.660502817195,39.4358179835255,73.3983276762696
"646","IFN3",49,498,"A",NA,"49_498_A_3E",731000,4638000,"plantation",0,26,NA,NA,1329.82796894561,NA,1329.82796894561,1329.82796894561,NA,NA,0,636.619772367581,350.14087480217,159.154943091895,155.618166578742,14.1471060526129,14.1471060526129,0,0,14.5992021276596,15.8931609974027,29.525,26.3818902777778,NA,26.3818902777778,26.3818902777778,NA,NA,9.17686170212766,14.625,35,62.8586522871769,49.5342929720576,642.753207831968,18.750221126535,34.8980937791847
"647","IFN3",49,5,"A",NA,"49_5_A_1",694000,4672000,"natural",0,43,NA,NA,123.787177960363,NA,123.787177960363,123.787177960363,NA,NA,0,0,31.8309886183791,63.6619772367581,14.1471060526129,14.1471060526129,0,0,0,19.8,20.3765656716589,19.8,4.03670972222222,NA,4.03670972222222,4.03670972222222,NA,NA,8.87142857142857,8.87142857142857,30,44.8051948051948,44.8051948051948,89.1532510827725,101.313800906466,188.566230835319
"648","IFN3",49,50,"A",NA,"49_50_A_1",696000,4669000,"natural",0,43,NA,NA,76.9602569262143,NA,76.9602569262143,76.9602569262143,NA,NA,0,0,0,0,0,0,28.2942121052258,28.2942121052258,20.3718327157626,42.3981617647059,43.5465430940411,42.3981617647059,11.4620885555556,NA,11.4620885555556,11.4620885555556,NA,NA,16.4375,16.4375,40,38.769369509985,38.769369509985,187.539804424321,69.3475272229705,129.070291600823
"649","IFN3",49,500,"A",NA,"49_500_A_1",706000,4637000,"plantation",0,21,NA,NA,1393.48994618237,NA,1393.48994618237,1393.48994618237,NA,NA,0,381.971863420549,541.126806512444,413.802852038928,56.5884242104517,0,0,0,0,15.4668781725888,16.0167672692196,22.8455882352941,28.07653125,NA,28.07653125,28.07653125,NA,NA,11.1522842639594,12.7647058823529,80,72.1043001665586,55.873833279691,681.950393489081,20.9863672100711,39.0600306011863
"651","IFN3",49,502,"A",NA,"49_502_A_1",729000,4637000,"natural",0,43,45,NA,809.92182151209,NA,809.92182151209,778.090832893711,31.8309886183791,NA,0,381.971863420549,350.14087480217,63.6619772367581,14.1471060526129,0,0,0,0,12.6200873362445,13.1133985948504,18.4241935483871,10.9386444444444,NA,10.9386444444444,10.2784881944444,0.66015625,NA,8.37772925764192,11.0806451612903,75,66.3840830449827,60.1418191368292,287.529482143136,31.7112529842141,59.0212922306512
"652","IFN3",49,503,"A",NA,"49_503_A_1",706000,4636000,"plantation",0,26,21,NA,769.036685020038,NA,769.036685020038,436.579692783635,332.456992236404,NA,0,0,159.154943091895,236.964026381266,226.353696841807,127.323954473516,14.1471060526129,0,5.09295817894065,22.5530537159676,23.1977740314608,31.689402173913,32.5034578888889,NA,32.5034578888889,20.0713537222222,12.4321041666667,NA,12.0628219278882,12.7527173913043,70,53.4864239663813,40.2428462402566,682.016178270545,28.2763752091561,52.6282643348696
"653","IFN3",49,507,"A",NA,"49_507_A_1",706000,4635000,"natural",0,26,NA,NA,534.053253486138,NA,534.053253486138,534.053253486138,NA,NA,0,127.323954473516,31.8309886183791,63.6619772367581,127.323954473516,141.471060526129,42.4413181578388,0,0,21.9354304635762,23.6630349248423,31.8125,23.4863395833333,NA,23.4863395833333,23.4863395833333,NA,NA,9.26158940397351,11.9375,60,42.2220544946788,37.524557956778,488.960655758535,36.2488583264018,67.4667273909063
"654","IFN3",49,508,"A",NA,"49_508_A_1",710000,4635000,"natural",0,21,26,45,452.707393683613,NA,452.707393683613,297.089227104871,28.2942121052258,127.323954473516,0,127.323954473516,159.154943091895,95.4929658551372,42.4413181578388,0,14.1471060526129,14.1471060526129,0,16.534765625,17.816603145837,25.6534482758621,11.2864479166667,NA,11.2864479166667,7.25318680555556,3.00303611111111,1.030225,9.59375,11.7758620689655,80,58.0216872593258,45.9036225552792,262.843867291921,39.911540976006,74.2837479330476
"655","IFN3",49,51,"A",NA,"49_51_A_3C",703000,4669000,"natural",1,43,NA,NA,1198.96723795894,509.295817894065,689.67142006488,1198.96723795894,NA,NA,0,1018.59163578813,95.4929658551372,0,0,56.5884242104517,0,28.2942121052258,0,11.2125368731563,12.8899588759239,29.0969696969697,15.6458895833333,3.5175,12.1283895833333,15.6458895833333,NA,NA,2.54867256637168,6.5,50,22.7305612922745,22.3390960216622,414.063844994595,44.4306825849022,82.6948182134661
"656","IFN3",49,51,"A",NA,"49_51_A_3E",703000,4669000,"plantation",0,21,NA,NA,859.436692696235,NA,859.436692696235,859.436692696235,NA,NA,0,636.619772367581,190.985931710274,31.8309886183791,0,0,0,0,0,11.0944444444444,11.4138520455856,29.0969696969697,8.79363125,NA,8.79363125,8.79363125,NA,NA,4.87407407407407,6.5,50,43.9325655149391,22.3390960216622,244.173720436175,52.4782927152045,97.6731083963033
"657","IFN3",49,510,"A",NA,"49_510_A_4C",257000,4654000,"plantation",0,258,NA,NA,205.133037762887,NA,205.133037762887,205.133037762887,NA,NA,0,0,127.323954473516,63.6619772367581,14.1471060526129,0,0,0,0,17.1362068965517,17.2907689145154,18.6483870967742,4.81675,NA,4.81675,4.81675,NA,NA,8.31896551724138,8.91612903225806,30,48.5461314015495,47.8117972669088,113.509930992875,78.3079490198698,145.747515728421
"658","IFN3",49,511,"A",NA,"49_511_A_4C",258000,4654000,"plantation",0,258,NA,NA,247.574355920726,NA,247.574355920726,247.574355920726,NA,NA,0,0,31.8309886183791,159.154943091895,42.4413181578388,14.1471060526129,0,0,0,21.4214285714286,21.5818690439121,23.1647058823529,9.05677638888889,NA,9.05677638888889,9.05677638888889,NA,NA,15.7771428571429,16.5205882352941,10,73.6512170723575,71.3179278821737,195.535165807808,38.4699537538496,71.6006517855311
"659","IFN3",49,512,"A",NA,"49_512_A_3C",259000,4654000,"plantation",0,55,NA,NA,30.5577490736439,NA,30.5577490736439,30.5577490736439,NA,NA,0,0,0,0,0,0,0,0,30.5577490736439,87.5333333333333,89.9385530978419,87.5333333333333,19.413464,NA,19.413464,19.413464,NA,NA,6.16666666666667,6.16666666666667,NA,7.04493526275705,7.04493526275705,238.512316439327,293.351859956054,545.989332603486
"661","IFN3",49,513,"A",NA,"49_513_A_1",260000,4654000,"plantation",0,258,NA,NA,183.912378683968,NA,183.912378683968,183.912378683968,NA,NA,0,0,0,0,113.176848420903,70.7355302630646,0,0,0,26.8846153846154,26.9370134259107,28.025,10.4809277777778,NA,10.4809277777778,10.4809277777778,NA,NA,22.2692307692308,22.6875,60,82.8326180257511,80.9545049063336,207.313747960165,32.501834674296,60.4927305552659
"662","IFN3",49,514,"A",NA,"49_514_A_1",744000,4654000,"natural",0,45,NA,NA,286.478897565412,NA,286.478897565412,286.478897565412,NA,NA,0,254.647908947033,31.8309886183791,0,0,0,0,0,0,11.8444444444444,11.8635295478763,12.24,3.166725,NA,3.166725,3.166725,NA,NA,4.9,4.74,30,41.3696060037523,38.7254901960784,86.5988766510542,124.645137194481,231.990740673263
"663","IFN3",49,515,"A",NA,"49_515_A_1",253000,4653000,"plantation",0,258,NA,NA,109.64007190775,NA,109.64007190775,109.64007190775,NA,NA,0,0,31.8309886183791,63.6619772367581,14.1471060526129,0,0,0,0,18.3645161290323,18.669480874653,18.3645161290323,3.00139861111111,NA,3.00139861111111,3.00139861111111,NA,NA,9.18387096774194,9.18387096774194,40,50.0087827156157,50.0087827156157,68.6187569363835,103.989519344916,193.546303996142
